fight_id,event_date,weight_class,outcome,fighter_a_name,fighter_b_name,fighter_a_age,fighter_a_height,fighter_a_reach,fighter_a_weight,fighter_a_total_fights,fighter_a_win_percentage,fighter_a_recent_wins,fighter_a_win_streak,fighter_a_sig_strikes_landed_per_min,fighter_a_sig_strikes_absorbed_per_min,fighter_a_sig_strike_accuracy,fighter_a_sig_strike_defense,fighter_a_takedowns_landed_per_fight,fighter_a_takedown_attempts_per_fight,fighter_a_takedown_defense,fighter_a_submission_attempts_per_fight,fighter_a_ko_tko_win_rate,fighter_a_control_time_per_fight,fighter_b_age,fighter_b_height,fighter_b_reach,fighter_b_weight,fighter_b_total_fights,fighter_b_win_percentage,fighter_b_recent_wins,fighter_b_win_streak,fighter_b_sig_strikes_landed_per_min,fighter_b_sig_strikes_absorbed_per_min,fighter_b_sig_strike_accuracy,fighter_b_sig_strike_defense,fighter_b_takedowns_landed_per_fight,fighter_b_takedown_attempts_per_fight,fighter_b_takedown_defense,fighter_b_submission_attempts_per_fight,fighter_b_ko_tko_win_rate,fighter_b_control_time_per_fight,sig_strikes_landed_diff,sig_strike_accuracy_diff,takedowns_landed_diff,takedown_defense_diff,reach_diff,age_diff
73f451d894a1d4ca,"November 09, 2024",Welterweight,0,Neil Magny,Carlos Prates,37.8,75.0,80.0,170.0,43,67.44186047,4,0,3.43,2.48,46,51,2.12,5.578947368,53,0.2,34.48275862,18.82758621,31.7,73.0,78.0,170.0,28,75.0,5,0,3.6,4.79,54,48,0.25,0.25,83,0.0,23.80952381,14.27586207,-0.17,-8,1.87,-30,2.0,6.1
154138c8fc89c315,"November 09, 2024",Middleweight,0,Gerald Meerschaert,Reinier de Ridder,37.4,73.0,77.0,185.0,56,66.07142857,5,0,3.05,3.43,45,53,1.86,6.0,42,1.4,13.51351351,14.74431818,34.7,76.0,78.0,185.0,22,90.90909091,3,0,3.25,2.21,60,44,4.74,12.47368421,66,1.4,5.0,17.8125,-0.2,-15,-2.88,-24,-1.0,2.7
e6685759ed2af90d,"November 09, 2024",Bantamweight,1,Gaston Bolanos,Cortavious Romious,32.7,67.0,69.0,135.0,13,61.53846154,2,0,3.28,2.4,49,50,0.66,0.66,42,0.0,12.5,17.93333333,31.3,64.0,68.0,135.0,13,69.23076923,1,0,1.91,3.46,38,39,2.29,3.46969697,64,0.8,22.22222222,24.86666667,1.37,11,-1.63,-22,1.0,1.4
c31d9cac7534d879,"November 09, 2024",Women's Strawweight,0,Luana Pinheiro,Gillian Robertson,32.5,62.0,62.0,115.0,16,68.75,4,0,3.29,4.06,39,60,2.33,6.297297297,71,0.2,18.18181818,1.133333333,30.0,65.0,63.0,115.0,24,66.66666667,7,4,2.86,2.86,48,56,2.74,6.85,41,0.9,25.0,32.86666667,0.43,-9,-0.41,30,-1.0,2.5
ea6427379a83bd01,"November 09, 2024",Middleweight,1,Mansur Abdul-Malik,Dusko Todorovic,27.6,74.0,79.0,185.0,8,100.0,3,0,5.29,3.84,54,49,0.75,2.272727273,82,0.0,37.5,31.82926829,31.0,73.0,74.0,185.0,17,70.58823529,4,0,5.35,4.8,57,46,0.92,7.666666667,45,0.0,58.33333333,1.097560976,-0.06,-3,-0.17,37,5.0,-3.4
e62033cb1e79aa81,"November 09, 2024",Women's Strawweight,0,Karolina Kowalkiewicz,Denise Gomes,39.6,63.0,64.0,115.0,25,64.0,4,0,5.54,5.51,43,57,0.31,1.409090909,74,0.2,6.25,4.133333333,25.4,62.0,63.0,115.0,14,78.57142857,6,3,4.59,3.04,50,51,1.19,3.305555556,67,0.8,27.27272727,23.13333333,0.95,-7,-0.88,7,1.0,14.2
c9d2a718f39274c0,"November 09, 2024",Welterweight,1,Elizeu Zaleski dos Santos,Zachary Scroggin,38.4,71.0,73.0,170.0,35,71.42857143,5,0,4.26,3.52,41,56,0.75,3.75,68,0.5,24.0,16.0,29.2,75.0,74.0,170.0,8,87.5,0,0,2.4,8.8,37,68,0.0,0.0,0,0.0,14.28571429,0.0,1.86,4,0.75,68,-1.0,9.2
6b9ed3867dd42b3b,"November 09, 2024",Welterweight,0,Matthew Semelsberger,Charles Radtke,32.5,73.0,75.0,170.0,19,57.89473684,4,0,3.77,4.24,42,54,1.01,1.771929825,45,0.4,36.36363636,0.0,34.8,69.0,72.0,170.0,15,66.66666667,3,0,3.11,3.66,49,52,0.49,4.083333333,100,0.0,40.0,0.0,0.66,-7,0.52,-55,3.0,-2.3
6fd1edb58d271f7c,"November 09, 2024",Bantamweight,0,Cody Stamann,Da'Mon Blackshear,35.5,66.0,64.0,135.0,30,70.0,3,0,4.32,3.91,46,60,2.17,5.864864865,76,0.0,4.761904762,0.0,30.7,70.0,72.0,135.0,25,68.0,5,3,4.7,4.15,46,52,1.56,4.333333333,71,1.6,11.76470588,18.3011583,-0.38,0,0.61,5,-8.0,4.8
582846744e379178,"November 09, 2024",Middleweight,1,Tresean Gore,Antonio Trocoli,30.9,72.0,75.0,185.0,9,66.66666667,2,0,2.77,8.16,46,39,2.62,3.493333333,83,1.3,33.33333333,32.53012048,34.4,78.0,79.0,185.0,17,70.58823529,0,0,1.29,5.79,50,23,0.84,7.636363636,50,0.8,8.333333333,9.397590361,1.48,-4,1.78,33,-4.0,-3.5
32f2965b4f4c4ebf,"November 09, 2024",Women's Bantamweight,1,Melissa Mullins,Klaudia Sygula,33.8,67.0,68.0,135.0,8,87.5,2,0,3.43,3.26,56,49,1.53,4.135135135,85,0.0,28.57142857,26.21052632,26.4,68.0,69.0,135.0,8,75.0,0,0,1.89,6.0,37,36,0.0,0.0,33,0.0,16.66666667,10.10526316,1.54,19,1.53,52,-1.0,7.4
799acf3ae8a5df0a,"November 02, 2024",Flyweight,1,Brandon Moreno,Amir Albazi,31.4,67.0,70.0,125.0,33,69.6969697,6,2,3.96,3.62,44,60,1.51,3.431818182,64,0.4,13.04347826,0.0,31.5,65.0,68.0,125.0,19,89.47368421,5,0,2.72,3.71,34,61,1.39,4.34375,50,0.5,5.882352941,0.36,1.24,10,0.12,14,2.0,-0.1
18729b11614406bf,"November 02, 2024",Women's Flyweight,1,Erin Blanchfield,Rose Namajunas,26.0,64.0,66.0,125.0,15,86.66666667,7,0,5.24,4.21,44,59,1.86,6.0,80,0.8,0.0,21.36,32.9,65.0,65.0,125.0,21,66.66666667,5,0,3.71,3.48,42,63,1.46,2.92,61,0.4,21.42857143,0.6,1.53,2,0.4,19,1.0,-6.9
7edf2fe3a8776a44,"November 02, 2024",Light Heavyweight,0,Caio Machado,Brendson Ribeiro,30.8,76.0,78.0,250.0,13,61.53846154,1,0,5.82,2.87,53,63,0.0,0.0,82,0.0,0.0,0.133333333,28.7,75.0,81.0,205.0,24,70.83333333,3,2,3.34,3.72,43,55,1.07,2.547619048,0,0.7,11.76470588,0.0,2.48,10,-1.07,82,-3.0,2.1
eaa885cf7ae31e0b,"November 02, 2024",Women's Flyweight,0,Ariane da Silva,Jasmine Jasudavicius,31.3,66.0,67.0,125.0,27,62.96296296,4,0,4.04,3.87,41,53,0.52,0.945454545,68,0.3,17.64705882,0.0,36.2,67.0,68.0,125.0,17,82.35294118,8,5,3.71,3.63,45,51,2.61,5.931818182,75,0.6,0.0,27.59358289,0.33,-4,-2.09,-7,-1.0,-4.9
6ad594777cce2d7d,"November 02, 2024",Middleweight,0,Marc-Andre Barriault,Dustin Stoltzfus,35.2,73.0,74.0,185.0,26,65.38461538,4,0,6.02,5.57,47,52,0.21,0.84,67,0.1,35.29411765,0.223880597,33.5,72.0,75.0,185.0,23,69.56521739,4,0,3.14,3.14,45,47,2.26,5.512195122,46,1.3,25.0,52.3880597,2.88,2,-2.05,21,-1.0,1.7
d29a82322bb083d9,"November 02, 2024",Welterweight,1,Mike Malott,Trevin Giles,33.5,73.0,73.0,170.0,15,80.0,6,2,4.09,2.96,47,54,2.08,3.714285714,16,0.7,25.0,0.0,32.8,72.0,74.0,170.0,23,69.56521739,4,0,3.17,2.39,54,58,1.07,2.14,72,0.3,37.5,0.0,0.92,-7,1.01,-56,-1.0,0.7
b989d4d7e220b3c1,"November 02, 2024",Bantamweight,1,Aiemann Zahabi,Pedro Munhoz,37.5,68.0,68.0,135.0,15,86.66666667,7,6,4.42,4.13,46,69,0.14,1.0,83,0.0,23.07692308,0.0,38.7,66.0,65.0,135.0,30,66.66666667,2,0,5.38,6.29,41,55,0.48,3.0,82,0.5,15.0,0.133333333,-0.96,5,-0.34,1,3.0,-1.2
24581e2b39fe3319,"November 02, 2024",Bantamweight,1,Charles Jourdain,Victor Henry,29.5,69.0,69.0,135.0,25,64.0,5,0,5.43,4.27,48,56,0.34,1.619047619,47,0.6,18.75,1.950286807,38.0,67.0,68.0,135.0,32,78.125,4,1,7.17,5.19,53,48,1.04,2.476190476,81,0.3,4.0,26.27151052,-1.74,-5,-0.7,-34,1.0,-8.5
5256ba94641a4284,"November 02, 2024",Featherweight,0,Jack Shore,Youssef Zalal,30.3,68.0,71.0,145.0,20,85.0,6,0,3.6,2.31,58,56,3.22,8.256410256,74,0.6,5.882352941,18.21727019,28.7,70.0,72.0,145.0,23,73.91304348,6,4,3.07,1.8,50,66,2.09,6.966666667,59,1.3,0.0,21.22562674,0.53,8,1.13,15,-1.0,1.6
de084f0d65421cfa,"November 02, 2024",Heavyweight,1,Alexandr Romanov,Rodrigo Nascimento,34.4,74.0,75.0,262.0,21,85.71428571,7,1,3.78,2.13,51,54,4.49,8.163636364,28,0.9,11.11111111,30.2,32.5,74.0,80.0,246.0,14,78.57142857,5,0,3.71,4.34,47,44,1.02,2.756756757,60,0.5,18.18181818,0.0,0.07,4,3.47,-32,-5.0,1.9
f93b074dfd47b4b4,"November 02, 2024",Bantamweight,1,Serhiy Sidey,Garrett Armfield,28.9,71.0,72.0,135.0,14,85.71428571,3,2,4.49,4.26,39,54,1.58,6.32,20,1.3,8.333333333,3.133333333,28.6,66.0,70.0,135.0,15,66.66666667,2,0,5.35,3.64,53,56,1.1,2.2,64,0.6,10.0,19.53333333,-0.86,-14,0.48,-44,2.0,0.3
c9cef59a5de32219,"November 02, 2024",Bantamweight,0,Chad Anheliger,Cody Gibson,38.4,66.0,64.0,135.0,21,61.9047619,3,0,3.11,2.76,46,53,0.68,2.266666667,38,0.5,7.692307692,0.0,37.7,70.0,71.0,135.0,33,66.66666667,3,0,3.61,3.18,45,57,2.13,5.756756757,69,0.6,4.545454545,49.66666667,-0.5,1,-1.45,-31,-7.0,0.7
f0723cda67db3954,"November 02, 2024",Women's Flyweight,1,Jamey-Lyn Horth,Ivana Petrovic,35.1,67.0,66.0,125.0,9,77.77777778,2,0,2.72,2.58,51,60,1.0,2.777777778,72,0.2,0.0,10.0,30.9,68.0,70.0,125.0,10,70.0,1,0,1.91,2.05,41,56,2.12,5.578947368,61,0.8,0.0,31.0,0.81,10,-1.12,11,-4.0,4.2
ebf7cea27b83c432,"October 26, 2024",Featherweight,1,Ilia Topuria,Max Holloway,28.3,67.0,69.0,155.0,16,100.0,8,0,4.69,3.84,47,64,2.02,3.31147541,92,1.1,31.25,3.890489914,33.4,71.0,69.0,145.0,34,76.47058824,5,0,7.16,4.76,47,59,0.25,0.471698113,83,0.3,46.15384615,0.0,-2.47,0,1.77,9,0.0,-5.1
b8bf186f884678ea,"October 26, 2024",Middleweight,0,Robert Whittaker,Khamzat Chimaev,34.4,72.0,73.0,185.0,35,77.14285714,6,0,4.54,3.41,43,59,0.8,2.105263158,81,0.0,33.33333333,0.0,31.0,74.0,75.0,185.0,14,100.0,8,0,5.36,3.25,58,41,4.31,9.369565217,100,2.8,14.28571429,56.07476636,-0.82,-15,-3.51,-19,-2.0,3.4
b09f54654b0f95f5,"October 26, 2024",Light Heavyweight,1,Magomed Ankalaev,Aleksandar Rakic,32.9,75.0,75.0,205.0,23,91.30434783,8,3,3.66,2.46,52,57,0.8,3.636363636,87,0.0,28.57142857,6.066666667,33.3,76.0,78.0,205.0,19,73.68421053,6,0,4.16,2.91,50,51,0.66,2.869565217,85,0.1,28.57142857,4.0,-0.5,2,0.14,2,-3.0,-0.4
cc11a0762f246fa4,"October 26, 2024",Featherweight,1,Lerone Murphy,Dan Ige,33.8,69.0,73.0,145.0,17,94.11764706,8,8,4.53,2.48,54,61,1.45,2.685185185,52,0.5,12.5,9.133333333,33.8,67.0,71.0,145.0,28,67.85714286,4,1,3.67,3.55,45,56,0.94,3.76,58,0.2,26.31578947,19.13333333,0.86,9,0.51,-6,2.0,0.0
108434acbbd75d26,"October 26, 2024",Middleweight,1,Shara Magomedov,Armen Petrosyan,31.0,74.0,73.0,185.0,16,93.75,4,0,5.87,4.13,62,42,0.0,0.0,72,0.0,13.33333333,0.202702703,34.5,75.0,71.0,185.0,14,64.28571429,4,0,5.84,3.31,53,53,0.17,0.515151515,41,0.0,22.22222222,2.128378378,0.03,9,-0.17,31,2.0,-3.5
781a2ea50f5ae68f,"October 26, 2024",Light Heavyweight,1,Ibo Aslan,Rafael Cerqueira,29.0,75.0,77.0,205.0,16,87.5,3,0,7.84,4.43,50,63,0.0,0.0,83,0.0,21.42857143,0.0,34.2,75.0,76.0,205.0,13,84.61538462,0,0,3.28,14.43,43,42,0.0,0.0,0,0.0,18.18181818,0.0,4.56,7,0.0,83,1.0,-5.2
1d65c141776949d6,"October 26, 2024",Welterweight,1,Geoff Neal,Rafael Dos Anjos,34.7,71.0,75.0,170.0,22,72.72727273,6,1,5.05,5.44,51,57,0.56,1.12,87,0.1,37.5,18.0,40.5,68.0,70.0,170.0,49,65.30612245,4,0,3.48,3.23,47,60,1.95,5.571428571,54,0.6,25.0,0.0,1.57,4,-1.39,33,5.0,-5.8
919e3c5cc6999cb3,"October 26, 2024",Catch Weight,1,Mateusz Rebecki,Myktybek Orolbai,32.5,67.0,66.0,155.0,22,90.90909091,5,1,4.7,4.13,48,54,3.84,5.12,45,0.8,10.0,9.6,27.2,70.0,74.0,155.0,16,81.25,2,0,3.42,3.39,48,49,5.36,12.46511628,40,0.4,0.0,8.333333333,1.28,0,-1.52,5,-8.0,5.3
af6eeea1cfe33240,"October 26, 2024",Middleweight,1,Abus Magomedov,Brunno Ferreira,34.7,74.0,78.0,185.0,35,80.0,4,3,3.21,3.68,48,56,2.65,4.649122807,100,0.2,7.142857143,16.32241814,32.5,70.0,72.0,185.0,15,86.66666667,5,0,3.54,3.54,49,49,1.14,4.956521739,53,0.8,38.46153846,0.982367758,-0.33,-1,1.51,47,6.0,2.2
df7928de73fc2fe8,"October 26, 2024",Heavyweight,1,Kennedy Nzechukwu,Chris Barnett,32.9,77.0,83.0,236.0,19,73.68421053,6,2,5.37,4.89,46,51,0.56,1.244444444,81,0.2,64.28571429,0.0,38.9,69.0,75.0,265.0,32,71.875,2,0,4.21,6.53,47,39,0.0,0.0,33,0.0,13.04347826,0.0,1.16,-1,0.56,48,8.0,-6.0
5c783cd188425783,"October 26, 2024",Featherweight,1,Farid Basharat,Victor Hugo,27.8,68.0,71.0,135.0,13,100.0,5,5,4.36,2.57,55,59,3.97,9.022727273,80,0.5,0.0,18.46666667,32.5,67.0,71.0,135.0,30,83.33333333,2,0,3.27,2.95,44,56,0.81,2.454545455,73,1.2,0.0,1.2,1.09,11,3.16,7,0.0,-4.7
bde635a4f345bc3e,"October 26, 2024",Middleweight,1,Ismail Naurdiev,Bruno Silva,28.7,70.0,74.0,185.0,31,77.41935484,3,0,3.41,1.52,53,66,1.6,4.0,72,0.2,0.0,23.4,35.8,72.0,74.0,185.0,36,63.88888889,3,0,3.86,5.35,48,41,0.77,3.5,74,0.0,21.73913043,0.0,-0.45,5,0.83,-2,0.0,-7.1
6114076c689e8457,"October 26, 2024",Welterweight,1,Rinat Fakhretdinov,Carlos Leal,33.6,72.0,74.0,170.0,25,92.0,5,2,4.78,3.58,52,53,3.95,11.61764706,91,0.2,0.0,12.93333333,31.0,71.0,74.0,170.0,28,78.57142857,1,1,9.65,7.73,50,53,0.78,3.12,90,0.0,4.545454545,0.866666667,-4.87,2,3.17,1,0.0,2.6
a2f2c64f9fb3fb1c,"October 19, 2024",Middleweight,1,Anthony Hernandez,Michel Pereira,31.6,72.0,75.0,185.0,16,87.5,8,7,4.5,2.61,63,46,6.27,13.93333333,66,1.9,21.42857143,42.11624441,31.6,73.0,73.0,185.0,44,70.45454545,8,0,4.5,4.33,52,51,1.14,2.192307692,76,0.7,9.677419355,2.503725782,0.0,11,5.13,-10,2.0,0.0
f01b97e864cb4b8b,"October 19, 2024",Bantamweight,1,Rob Font,Kyler Phillips,37.9,68.0,71.0,135.0,30,73.33333333,6,2,5.49,3.67,46,57,0.79,2.323529412,42,0.4,27.27272727,5.266666667,29.9,68.0,72.0,135.0,15,80.0,7,0,5.28,3.47,44,60,2.63,5.156862745,75,0.4,16.66666667,18.8,0.21,2,-1.84,-33,-1.0,8.0
503d7342cc08109f,"October 19, 2024",Flyweight,1,Charles Johnson,Sumudaerji,34.3,69.0,70.0,125.0,24,70.83333333,6,0,4.74,3.62,49,57,0.5,2.5,67,0.4,11.76470588,11.86666667,29.3,68.0,72.0,125.0,24,70.83333333,4,1,4.4,2.63,51,60,0.18,0.72,67,0.7,5.882352941,3.333333333,0.34,-2,0.32,0,-2.0,5.0
a2f46e94aa6b0c64,"October 19, 2024",Bantamweight,0,Jake Hadley,Cameron Smotherman,28.8,67.0,70.0,135.0,15,73.33333333,4,0,3.8,4.16,43,61,0.33,3.0,54,1.1,9.090909091,7.533333333,27.6,69.0,69.0,135.0,17,70.58823529,1,0,5.1,4.13,39,59,0.0,0.0,57,0.0,8.333333333,0.0,-1.3,4,0.33,-3,1.0,1.2
0599f35e6679de02,"October 19, 2024",Featherweight,1,Darren Elkins,Daniel Pineda,41.0,70.0,71.0,145.0,41,70.73170732,5,0,3.4,3.34,38,51,2.87,8.441176471,56,1.1,27.5862069,26.2,39.8,67.0,69.0,145.0,45,62.22222222,3,0,2.85,3.26,49,45,1.42,5.916666667,54,1.5,10.71428571,12.13333333,0.55,-11,1.45,2,2.0,1.2
c61923255389e67c,"October 19, 2024",Flyweight,0,Matheus Nicolau,Asu Almabayev,32.3,66.0,66.0,125.0,26,73.07692308,6,0,3.31,2.98,51,65,1.22,2.837209302,90,0.8,21.05263158,0.0,31.3,64.0,65.0,125.0,24,87.5,4,0,2.32,1.76,54,53,4.13,9.833333333,66,1.4,4.761904762,21.13333333,0.99,-3,-2.91,24,1.0,1.0
308f6cb830019ea9,"October 19, 2024",Bantamweight,0,Brad Katona,Jean Matsumoto,33.4,66.0,64.0,135.0,21,76.19047619,4,0,4.81,4.75,52,50,1.86,5.470588235,61,0.0,6.25,14.33333333,25.7,66.0,68.0,135.0,17,94.11764706,3,0,5.18,5.4,41,45,2.73,5.808510638,57,0.3,0.0,8.266666667,-0.37,11,-0.87,4,-4.0,7.7
fc73ecbd83b7f159,"October 19, 2024",Women's Bantamweight,1,Joselyne Edwards,Tamires Vidal,29.6,68.0,70.0,135.0,21,71.42857143,6,2,4.62,3.2,53,49,1.31,3.195121951,61,0.6,6.666666667,18.55670103,26.8,66.0,68.0,135.0,11,63.63636364,1,0,2.91,4.46,53,49,0.0,0.0,35,0.7,28.57142857,10.65292096,1.71,0,1.31,26,2.0,2.8
53f7f1b4834387a8,"October 19, 2024",Women's Strawweight,0,Jessica Penne,Elise Reed,42.3,65.0,67.0,115.0,23,60.86956522,4,0,2.63,5.05,33,45,1.29,7.166666667,36,0.5,21.42857143,13.06666667,32.4,63.0,63.0,115.0,13,61.53846154,4,0,3.41,3.26,53,51,0.46,0.766666667,53,0.0,37.5,2.0,-0.78,-20,0.83,-17,4.0,9.9
4277b02a4dadac40,"October 19, 2024",Women's Strawweight,1,Melissa Martinez,Alice Ardelean,27.7,62.0,66.0,115.0,9,88.88888889,1,0,3.9,4.33,52,55,0.5,1.0,25,0.0,0.0,0.0,33.1,63.0,62.0,115.0,16,56.25,0,0,4.97,4.97,45,52,1.0,2.5,100,0.0,0.0,2.733333333,-1.07,7,-0.5,-75,4.0,-5.4
32b8c6c4b735d712,"October 19, 2024",Heavyweight,1,Austen Lane,Robelis Despaigne,37.5,78.0,80.0,245.0,19,68.42105263,2,0,2.98,2.41,50,40,1.7,6.071428571,50,0.0,38.46153846,35.86666667,36.7,79.0,84.0,265.0,7,71.42857143,1,0,2.11,2.54,59,46,0.0,0.0,50,0.0,20.0,0.0,0.87,-9,1.7,0,-4.0,0.8
998bde5639c61adb,"October 12, 2024",Flyweight,1,Brandon Royval,Tatsuro Taira,32.7,69.0,68.0,125.0,24,70.83333333,6,0,4.46,3.06,39,47,0.75,1.0,45,1.2,11.76470588,5.72,25.3,67.0,70.0,125.0,17,94.11764706,6,0,2.99,2.69,60,46,2.73,6.204545455,45,1.6,12.5,29.32,1.47,-21,-1.98,0,-2.0,7.4
6fa2dae90bda4742,"October 12, 2024",Middleweight,0,Brad Tavares,JunYong Park,37.4,73.0,74.0,185.0,32,65.625,4,1,3.42,3.28,43,55,0.71,2.730769231,81,0.0,33.33333333,2.8,34.2,70.0,73.0,185.0,24,75.0,7,0,4.77,3.42,51,54,1.85,3.936170213,57,0.9,5.555555556,26.13333333,-1.35,-8,-1.14,24,1.0,3.2
ee5c0b8a757992af,"October 12, 2024",Welterweight,1,Chidi Njokuani,Jared Gooden,36.4,75.0,80.0,170.0,35,71.42857143,6,0,4.72,2.64,62,57,0.0,0.0,75,0.2,24.0,37.06666667,31.4,72.0,77.0,170.0,33,69.6969697,2,0,4.4,6.74,48,45,0.91,2.022222222,65,0.4,4.347826087,9.933333333,0.32,14,-0.91,10,3.0,5.0
98c29ba02cee5ba3,"October 12, 2024",Lightweight,1,Grant Dawson,Rafa Garcia,31.2,70.0,72.0,155.0,26,88.46153846,8,3,3.2,2.11,52,44,3.87,9.675,57,1.1,13.04347826,46.11940299,30.8,67.0,70.0,155.0,21,80.95238095,5,1,4.01,4.47,43,60,3.21,7.465116279,77,0.2,5.882352941,0.0,-0.81,9,0.66,-20,2.0,0.4
f690949d90ff1dee,"October 12, 2024",Welterweight,1,Daniel Rodriguez,Alex Morono,38.4,73.0,74.0,170.0,24,79.16666667,6,2,7.39,5.39,48,57,0.55,1.018518519,63,0.1,21.05263158,3.733333333,34.7,71.0,72.0,170.0,36,66.66666667,5,0,5.03,4.78,40,56,0.33,1.375,47,0.3,20.83333333,0.0,2.36,8,0.22,16,2.0,3.7
f1cc9169813c4a3e,"October 12, 2024",Flyweight,0,CJ Vergara,Ramazan Temirov,33.9,66.0,68.0,125.0,20,60.0,4,0,5.02,4.69,56,53,0.0,0.0,60,0.2,25.0,0.0,28.3,64.0,63.0,125.0,22,86.36363636,2,0,4.37,3.93,40,59,0.84,1.68,100,0.0,5.263157895,1.764705882,0.65,16,-0.84,-40,5.0,5.6
69a5895fde58432c,"October 12, 2024",Featherweight,0,Jonathan Pearce,Pat Sabatini,33.0,72.0,71.0,145.0,21,66.66666667,6,0,5.12,3.32,54,54,5.02,10.04,55,0.8,28.57142857,0.0,34.5,68.0,70.0,145.0,25,80.0,7,2,1.87,1.22,62,49,3.98,8.291666667,50,1.8,10.0,57.56097561,3.25,-8,1.04,5,1.0,-1.5
57415110bd494c79,"October 12, 2024",Welterweight,1,Themba Gorimbo,Niko Price,34.3,73.0,77.0,170.0,19,73.68421053,4,0,3.15,1.09,61,56,4.81,7.4,82,0.6,7.142857143,36.93333333,35.6,72.0,76.0,170.0,24,66.66666667,3,0,5.21,5.58,42,48,1.04,3.586206897,52,0.7,56.25,4.0,-2.06,19,3.77,30,1.0,-1.3
85854504ce1aa97a,"October 12, 2024",Heavyweight,1,Junior Tafa,Sean Sharaf,28.6,75.0,75.0,205.0,9,66.66666667,2,0,3.36,2.84,49,51,0.0,0.0,77,0.0,50.0,0.275862069,31.8,75.0,77.0,252.0,5,80.0,0,0,7.31,9.79,44,44,2.07,17.25,0,0.0,25.0,6.344827586,-3.95,5,-2.07,77,-2.0,-3.2
48dd2c9cb39bd2d4,"October 12, 2024",Women's Strawweight,1,Julia Polastri,Cory McKenna,27.2,62.0,63.0,115.0,18,72.22222222,2,0,5.62,5.37,55,56,0.87,1.0875,58,0.4,0.0,12.86666667,25.8,63.0,58.0,115.0,12,66.66666667,4,0,2.94,3.68,38,46,2.0,4.255319149,75,0.4,0.0,21.33333333,2.68,17,-1.13,-17,5.0,1.4
b23554da35a84fbc,"October 12, 2024",Bantamweight,0,Dan Argueta,Cody Haddon,31.7,67.0,68.0,135.0,12,75.0,1,0,2.48,3.44,43,50,4.36,12.45714286,55,1.4,0.0,17.53333333,26.7,67.0,69.0,135.0,9,88.88888889,2,2,9.2,3.47,51,64,2.48,6.702702703,83,0.8,0.0,6.066666667,-6.72,-8,1.88,-28,-1.0,5.0
de484433eef22e1d,"October 12, 2024",Flyweight,1,Clayton Carpenter,Lucas Rocha,28.9,66.0,66.0,125.0,9,88.88888889,3,0,3.91,2.75,55,55,2.23,4.847826087,42,1.5,0.0,38.61111111,24.7,63.0,64.0,125.0,19,89.47368421,1,0,2.0,4.48,44,39,0.0,0.0,61,0.0,5.882352941,0.0,1.91,11,2.23,-19,2.0,4.2
8c5e06c71f392f33,"October 05, 2024",Light Heavyweight,1,Alex Pereira,Khalil Rountree Jr.,37.8,76.0,79.0,205.0,15,80.0,8,0,5.0,3.5,62,53,0.11,0.22,78,0.2,66.66666667,0.102389078,35.2,73.0,76.0,205.0,20,70.0,6,0,3.73,4.51,38,48,0.0,0.0,58,0.1,71.42857143,0.0,1.27,24,0.11,20,3.0,2.6
1d68bb733de24b06,"October 05, 2024",Women's Bantamweight,0,Raquel Pennington,Julianna Pena,36.7,67.0,67.0,135.0,26,61.53846154,7,0,4.1,3.32,49,61,0.83,3.074074074,62,0.6,6.25,1.32,35.7,66.0,69.0,135.0,18,72.22222222,6,0,3.25,2.53,44,57,1.81,3.232142857,23,0.8,15.38461538,13.6,0.85,5,-0.98,39,-2.0,1.0
3d7d82fff71e395a,"October 05, 2024",Bantamweight,0,Jose Aldo,Mario Bautista,38.7,67.0,70.0,135.0,42,76.19047619,4,0,3.65,3.81,46,60,0.47,0.921568627,92,0.1,46.875,0.0,31.9,69.0,69.0,135.0,17,88.23529412,8,0,5.33,3.91,47,54,1.92,5.818181818,66,0.9,13.33333333,29.0,-1.68,-1,-1.45,26,1.0,6.8
5931cd9cf5da5f75,"October 05, 2024",Middleweight,1,Roman Dolidze,Kevin Holland,36.8,74.0,76.0,185.0,18,83.33333333,7,3,3.58,3.56,42,49,1.11,2.775,33,0.9,33.33333333,34.0,32.5,75.0,81.0,170.0,40,67.5,4,0,4.19,3.1,50,50,0.77,2.081081081,54,0.6,25.92592593,0.0,-0.61,-8,0.34,-21,-5.0,4.3
9ea124a13d071186,"October 05, 2024",Women's Bantamweight,0,Ketlen Vieira,Kayla Harrison,33.7,68.0,68.0,135.0,18,77.77777778,5,0,2.92,3.9,41,51,1.39,3.159090909,88,0.6,7.142857143,0.0,34.9,68.0,66.0,135.0,19,94.73684211,2,0,4.87,1.19,64,64,2.75,9.166666667,100,0.7,0.0,31.6,-1.95,-23,-1.36,-12,2.0,-1.2
69bca5091b2a31f6,"October 05, 2024",Welterweight,0,Stephen Thompson,Joaquin Buckley,42.2,72.0,75.0,170.0,26,65.38461538,4,0,4.11,3.02,46,55,0.25,0.609756098,63,0.0,47.05882353,0.244233379,31.0,70.0,76.0,170.0,27,77.77777778,7,0,4.22,3.13,37,59,1.78,3.955555556,73,0.1,52.38095238,20.59701493,-0.11,9,-1.53,-10,-1.0,11.2
